Sentinel_ID,Date,Chla_Value,Turbidity_NTU,Shrinkage_Percent
SAS1412_050,2020-09-19,13.8143235,36.616254999999995,0.5859999999999983
SAS1412_051,2020-09-20,14.0043235,36.77568,0.5510000000000019
SAS1412_052,2020-09-21,13.9343235,36.675470000000004,0.5679999999999978
SAS1412_053,2020-09-22,14.0643235,36.739239999999995,0.5300000000000011
SAS1412_054,2020-09-23,13.9643235,36.798455,0.5029999999999999
SAS1412_055,2020-09-24,14.0443235,36.55704,0.5409999999999968
SAS1412_056,2020-09-25,13.9743235,36.68458,0.563999999999993
SAS1412_057,2020-09-26,13.9343235,36.862224999999995,0.5849999999999935
SAS1412_058,2020-09-27,13.7843235,36.907775,0.5990000000000038
SAS1412_059,2020-09-28,13.6943235,36.91688499999999,0.644999999999996
SAS1412_060,2020-09-29,13.8743235,36.730129999999996,0.6490000000000009
SAS1412_061,2020-09-30,14.0243235,36.62081,0.6730000000000018
SAS1412_062,2020-10-01,13.9243235,36.971545,0.6370000000000005
SAS1412_063,2020-10-02,14.0343235,36.634474999999995,0.6119999999999948
SAS1412_064,2020-10-03,14.2043235,36.86678,0.659000000000006
SAS1412_065,2020-10-04,14.0243235,36.72557499999999,0.6140000000000043
SAS1412_066,2020-10-05,13.8543235,36.57070499999999,0.6460000000000008
SAS1412_067,2020-10-06,13.7543235,36.598034999999996,0.6949999999999932
SAS1412_068,2020-10-07,13.5743235,36.707355,0.6820000000000022
SAS1412_069,2020-10-08,13.4443235,36.734685,0.6479999999999959
SAS1412_070,2020-10-09,13.5043235,36.52515499999999,0.6929999999999978
SAS1412_071,2020-10-10,13.5743235,36.953325,0.7309999999999943
SAS1412_072,2020-10-11,13.6443235,36.80300999999999,0.7729999999999959
SAS1412_073,2020-10-12,13.5043235,36.65724999999999,0.8020000000000067
SAS1412_074,2020-10-13,13.594323500000002,36.739239999999995,0.7999999999999972
SAS1412_075,2020-10-14,13.4943235,36.90322,0.8029999999999973
SAS1412_076,2020-10-15,13.5243235,36.59348,0.8089999999999975
SAS1412_077,2020-10-16,13.594323500000002,36.707355,0.8400000000000032
SAS1412_078,2020-10-17,13.6343235,36.598034999999996,0.7909999999999968
SAS1412_079,2020-10-18,13.594323500000002,36.925995,0.7409999999999997
SAS1412_080,2020-10-19,13.6243235,36.78479,0.7660000000000051
SAS1412_081,2020-10-20,13.7143235,36.86678,0.811000000000007
SAS1412_082,2020-10-21,13.6143235,36.707355,0.855000000000004
SAS1412_083,2020-10-22,13.7943235,36.56614999999999,0.820999999999998
SAS1412_084,2020-10-23,13.9643235,36.55704,0.7890000000000017
SAS1412_085,2020-10-24,14.0343235,36.739239999999995,0.8020000000000067
SAS1412_086,2020-10-25,14.1043235,36.89411,0.8430000000000035
SAS1412_087,2020-10-26,13.9443235,36.52971,0.8730000000000049
SAS1412_088,2020-10-27,13.8743235,36.547929999999994,0.8619999999999948
SAS1412_089,2020-10-28,13.6843235,36.853115,0.8580000000000041
SAS1412_090,2020-10-29,13.6243235,36.56614999999999,0.8179999999999976
SAS1412_091,2020-10-30,13.4443235,36.689135,0.8529999999999944
SAS1412_092,2020-10-31,13.6143235,36.87589,0.8739999999999952
SAS1412_093,2020-11-01,13.7743235,36.93055,0.8580000000000041
SAS1412_094,2020-11-02,13.6543235,36.57526,0.8460000000000036
SAS1412_095,2020-11-03,13.7543235,36.693690000000004,0.8779999999999999
SAS1412_096,2020-11-04,13.7343235,36.7939,0.8799999999999957
SAS1412_097,2020-11-05,13.8843235,36.53881999999999,0.8580000000000041
SAS1412_098,2020-11-06,13.9943235,36.680025,0.900999999999996
SAS1412_099,2020-11-07,14.1443235,36.771125,0.875
SAS1412_100,2020-11-08,14.0543235,36.907775,0.8769999999999951
SAS1412_101,2020-11-09,13.9043235,36.7939,0.9099999999999968
SAS1412_102,2020-11-10,13.8843235,36.5206,0.9270000000000068
SAS1412_103,2020-11-11,14.0243235,36.948769999999996,0.9320000000000024
SAS1412_104,2020-11-12,14.2243235,36.807565,0.9240000000000064
SAS1412_105,2020-11-13,14.1743235,36.907775,0.9000000000000057
SAS1412_106,2020-11-14,14.2343235,36.948769999999996,0.9470000000000028
SAS1412_107,2020-11-15,14.1243235,36.74835,0.9950000000000044
SAS1412_108,2020-11-16,14.0043235,36.82123,0.997
SAS1412_109,2020-11-17,14.1543235,36.707355,1.0
SAS1412_110,2020-11-18,14.0643235,36.698245,1.0
SAS1412_111,2020-11-19,14.0443235,36.93055,1.0
SAS1412_112,2020-11-20,14.0643235,36.598034999999996,0.9579999999999984
SAS1412_113,2020-11-21,14.0043235,36.598034999999996,0.9879999999999995
SAS1412_114,2020-11-22,14.0843235,36.66636,1.0
SAS1412_115,2020-11-23,14.0243235,36.6117,0.9779999999999944
SAS1412_116,2020-11-24,13.9043235,36.57070499999999,0.9339999999999976
SAS1412_117,2020-11-25,13.9243235,36.844004999999996,0.9369999999999976
SAS1412_118,2020-11-26,13.9243235,36.675470000000004,0.9150000000000064
SAS1412_119,2020-11-27,13.8043235,36.670914999999994,0.8739999999999952
SAS1412_120,2020-11-28,13.8243235,36.643584999999995,0.8659999999999997
SAS1412_121,2020-11-29,13.6443235,36.616254999999995,0.8559999999999943
SAS1412_122,2020-11-30,13.5743235,36.798455,0.8370000000000033
SAS1412_123,2020-12-01,13.7643235,36.552485,0.804000000000002
SAS1412_124,2020-12-02,13.844323500000002,36.871335,0.7990000000000066
SAS1412_125,2020-12-03,13.9643235,36.734685,0.7980000000000018
SAS1412_126,2020-12-04,13.9543235,36.834895,0.7529999999999999
SAS1412_127,2020-12-05,13.9643235,36.871335,0.7930000000000064
SAS1412_128,2020-12-06,14.0343235,36.90322,0.8179999999999976
SAS1412_129,2020-12-07,14.0243235,36.95788,0.8169999999999931
SAS1412_130,2020-12-08,13.9443235,36.60259,0.8509999999999991
SAS1412_131,2020-12-09,13.9643235,36.670914999999994,0.8100000000000025
SAS1412_132,2020-12-10,13.8043235,36.711909999999996,0.7909999999999968
SAS1412_133,2020-12-11,13.7443235,36.80300999999999,0.8010000000000019
SAS1412_134,2020-12-12,13.7943235,36.834895,0.8449999999999989
SAS1412_135,2020-12-13,13.9543235,36.675470000000004,0.8359999999999983
SAS1412_136,2020-12-14,14.1343235,36.89411,0.855000000000004
SAS1412_137,2020-12-15,13.9543235,36.944215,0.8310000000000031
SAS1412_138,2020-12-16,13.9143235,36.689135,0.8529999999999944
SAS1412_139,2020-12-17,13.8943235,36.95788,0.8190000000000024
SAS1412_140,2020-12-18,13.8043235,36.834895,0.811000000000007
SAS1412_141,2020-12-19,13.9143235,36.634474999999995,0.784000000000006
SAS1412_142,2020-12-20,14.0643235,36.721019999999996,0.7830000000000013
SAS1412_143,2020-12-21,13.9343235,36.944215,0.7879999999999967
SAS1412_144,2020-12-22,14.0643235,36.88955499999999,0.7849999999999966
SAS1412_145,2020-12-23,13.9343235,36.56614999999999,0.7789999999999964
SAS1412_146,2020-12-24,13.9743235,36.53881999999999,0.7620000000000005
SAS1412_147,2020-12-25,14.0543235,36.552485,0.7879999999999967
SAS1412_148,2020-12-26,14.2043235,36.60259,0.8169999999999931
SAS1412_149,2020-12-27,14.0443235,36.91233,0.7759999999999962
SAS1412_150,2020-12-28,14.1243235,36.552485,0.811000000000007
SAS1412_151,2020-12-29,14.1943235,36.825784999999996,0.847999999999999
SAS1412_152,2020-12-30,14.2143235,36.78479,0.8419999999999987
SAS1412_153,2020-12-31,14.1343235,36.734685,0.867999999999995
SAS1412_154,2021-01-01,13.7343235,36.639030000000005,0.8539999999999992
SAS1412_155,2021-01-02,13.7243235,36.87589,0.8269999999999984
SAS1412_156,2021-01-03,13.8343235,36.607145,0.8769999999999951
SAS1412_157,2021-01-04,13.6443235,36.47960499999999,0.8509999999999991
SAS1412_158,2021-01-05,13.6543235,36.853115,0.8700000000000043
SAS1412_159,2021-01-06,13.7343235,36.59348,0.8580000000000041
SAS1412_160,2021-01-07,13.6143235,36.798455,0.867999999999995
SAS1412_161,2021-01-08,13.6743235,36.693690000000004,0.855000000000004
SAS1412_162,2021-01-09,13.4843235,36.552485,0.8199999999999932
SAS1412_163,2021-01-10,13.5443235,36.639030000000005,0.8649999999999949
SAS1412_164,2021-01-11,13.6343235,36.85767,0.8910000000000051
SAS1412_165,2021-01-12,13.7643235,36.62081,0.8599999999999992
SAS1412_166,2021-01-13,13.6843235,36.60259,0.8739999999999952
SAS1412_167,2021-01-14,13.7043235,36.465939999999996,0.8439999999999941
SAS1412_168,2021-01-15,13.6043235,36.616254999999995,0.8329999999999984
SAS1412_169,2021-01-16,13.4843235,36.57070499999999,0.7870000000000059
SAS1412_170,2021-01-17,13.3643235,36.56614999999999,0.8010000000000019
SAS1412_171,2021-01-18,13.5443235,36.48416,0.7780000000000058
SAS1412_172,2021-01-19,13.4543235,36.88955499999999,0.7680000000000009
SAS1412_173,2021-01-20,13.4043235,36.739239999999995,0.7920000000000016
SAS1412_174,2021-01-21,13.3843235,36.807565,0.7519999999999951
SAS1412_175,2021-01-22,13.5543235,36.78479,0.7960000000000065
SAS1412_176,2021-01-23,13.7243235,36.871335,0.7720000000000056
SAS1412_177,2021-01-24,13.6243235,36.552485,0.7830000000000013
SAS1412_178,2021-01-25,13.7543235,36.50238,0.8160000000000025
SAS1412_179,2021-01-26,13.7443235,36.57070499999999,0.8449999999999989
SAS1412_180,2021-01-27,13.7343235,36.771125,0.8179999999999976
SAS1412_181,2021-01-28,13.5443235,36.579814999999996,0.8319999999999936
SAS1412_182,2021-01-29,13.4643235,36.58436999999999,0.8569999999999991
SAS1412_183,2021-01-30,13.6143235,36.634474999999995,0.847999999999999
SAS1412_184,2021-01-31,13.4443235,36.48416,0.8310000000000031
SAS1412_185,2021-02-01,13.5543235,36.598034999999996,0.8269999999999984
SAS1412_186,2021-02-02,13.4643235,36.6117,0.8010000000000019
SAS1412_187,2021-02-03,13.6643235,36.862224999999995,0.7680000000000009
SAS1412_188,2021-02-04,13.4743235,36.91233,0.7890000000000017
SAS1412_189,2021-02-05,13.4743235,36.57070499999999,0.7960000000000065
SAS1412_190,2021-02-06,13.4943235,36.72557499999999,0.7590000000000003
SAS1412_191,2021-02-07,13.6443235,36.48416,0.8070000000000024
SAS1412_192,2021-02-08,13.4743235,36.59348,0.7680000000000009
SAS1412_193,2021-02-09,13.3043235,36.789345,0.8059999999999976
SAS1412_194,2021-02-10,13.2643235,36.789345,0.7999999999999972
SAS1412_195,2021-02-11,13.3043235,36.87589,0.7789999999999964
SAS1412_196,2021-02-12,13.3943235,36.752905,0.730000000000004
SAS1412_197,2021-02-13,13.3043235,36.52971,0.7330000000000041
SAS1412_198,2021-02-14,13.4943235,36.56614999999999,0.7379999999999995
SAS1412_199,2021-02-15,13.6843235,36.816675,0.7319999999999991
SAS1412_200,2021-02-16,13.7243235,36.57070499999999,0.7600000000000051
SAS1412_201,2021-02-17,13.8343235,36.689135,0.7289999999999992
SAS1412_202,2021-02-18,13.8043235,36.488715,0.7669999999999959
SAS1412_203,2021-02-19,13.844323500000002,36.670914999999994,0.7390000000000043
SAS1412_204,2021-02-20,13.8643235,36.579814999999996,0.6940000000000026
SAS1412_205,2021-02-21,13.9643235,36.752905,0.6820000000000022
SAS1412_206,2021-02-22,13.9643235,36.89411,0.7259999999999991
SAS1412_207,2021-02-23,14.0643235,36.461385,0.7129999999999941
SAS1412_208,2021-02-24,14.2243235,36.670914999999994,0.7360000000000042
SAS1412_209,2021-02-25,14.1843235,36.516045,0.7319999999999991
SAS1412_210,2021-02-26,14.1843235,36.670914999999994,0.7609999999999957
SAS1412_211,2021-02-27,14.1843235,36.78479,0.7890000000000017
SAS1412_212,2021-02-28,13.9843235,36.506935,0.769999999999996
SAS1412_213,2021-03-01,13.9943235,36.56614999999999,0.7990000000000066
SAS1412_214,2021-03-02,14.0843235,36.625364999999995,0.8389999999999984
SAS1412_215,2021-03-03,14.0643235,36.83945,0.8760000000000048
SAS1412_216,2021-03-04,14.2243235,36.516045,0.8970000000000056
SAS1412_217,2021-03-05,14.2143235,36.74835,0.8859999999999957
SAS1412_218,2021-03-06,14.1443235,36.598034999999996,0.8419999999999987
SAS1412_219,2021-03-07,14.1443235,36.76657,0.847999999999999
SAS1412_220,2021-03-08,14.0643235,36.825784999999996,0.8569999999999991
SAS1412_221,2021-03-09,14.094323500000002,36.853115,0.8720000000000001
SAS1412_222,2021-03-10,14.1243235,36.6117,0.8870000000000005
SAS1412_223,2021-03-11,14.0643235,36.661805,0.9080000000000013
SAS1412_224,2021-03-12,14.1843235,36.5206,0.9569999999999936
SAS1412_225,2021-03-13,14.094323500000002,36.880445,0.9369999999999976
SAS1412_226,2021-03-14,14.0443235,36.721019999999996,0.9699999999999988
SAS1412_227,2021-03-15,14.0843235,36.693690000000004,0.9320000000000024
SAS1412_228,2021-03-16,14.1843235,36.511489999999995,0.8900000000000008
SAS1412_229,2021-03-17,14.0043235,36.680025,0.9000000000000057
SAS1412_230,2021-03-18,14.0843235,36.675470000000004,0.9380000000000024
SAS1412_231,2021-03-19,13.9243235,36.844004999999996,0.9809999999999944
SAS1412_232,2021-03-20,13.8343235,36.616254999999995,1.0
SAS1412_233,2021-03-21,13.8043235,36.78479,0.9719999999999944
SAS1412_234,2021-03-22,13.7643235,36.66636,0.9399999999999976
SAS1412_235,2021-03-23,13.9543235,36.789345,0.912000000000006
SAS1412_236,2021-03-24,13.7643235,36.5206,0.8659999999999997
SAS1412_237,2021-03-25,13.7043235,36.57526,0.8499999999999943
SAS1412_238,2021-03-26,13.594323500000002,36.91233,0.8840000000000003
SAS1412_239,2021-03-27,13.5243235,36.762015000000005,0.8799999999999957
SAS1412_240,2021-03-28,13.7143235,36.848560000000006,0.8329999999999984
SAS1412_241,2021-03-29,13.7643235,36.59348,0.875
SAS1412_242,2021-03-30,13.844323500000002,36.762015000000005,0.8670000000000044
SAS1412_243,2021-03-31,13.6543235,36.552485,0.9069999999999964
SAS1412_244,2021-04-01,13.5443235,36.752905,0.8769999999999951
SAS1412_245,2021-04-02,13.5643235,36.652695,0.881
SAS1412_246,2021-04-03,13.5143235,36.543375,0.9200000000000016
SAS1412_247,2021-04-04,13.6943235,36.807565,0.9000000000000057
SAS1412_248,2021-04-05,13.7243235,36.55704,0.9000000000000057
SAS1412_249,2021-04-06,13.5543235,36.675470000000004,0.926000000000002
SAS1412_250,2021-04-07,13.7343235,36.898665,0.9309999999999976
SAS1412_251,2021-04-08,13.6043235,36.771125,0.9710000000000036
SAS1412_252,2021-04-09,13.4843235,36.47960499999999,0.9240000000000064
SAS1412_253,2021-04-10,13.3243235,36.475049999999996,0.9080000000000013
SAS1412_254,2021-04-11,13.5243235,36.66636,0.9539999999999936
SAS1412_255,2021-04-12,13.4843235,36.689135,0.9609999999999984
SAS1412_256,2021-04-13,13.6043235,36.752905,0.9620000000000032
SAS1412_257,2021-04-14,13.7243235,36.898665,0.983000000000004
SAS1412_258,2021-04-15,13.7343235,36.511489999999995,0.938999999999993
SAS1412_259,2021-04-16,13.8643235,36.47960499999999,0.9300000000000068
SAS1412_260,2021-04-17,13.8743235,36.675470000000004,0.9470000000000028
SAS1412_261,2021-04-18,13.8343235,36.816675,0.986000000000004
SAS1412_262,2021-04-19,13.8343235,36.707355,1.0
SAS1412_263,2021-04-20,13.9443235,36.87589,0.9560000000000032
SAS1412_264,2021-04-21,13.8243235,36.465939999999996,0.9270000000000068
SAS1412_265,2021-04-22,13.9143235,36.62992,0.9680000000000036
SAS1412_266,2021-04-23,13.8143235,36.511489999999995,0.9759999999999992
SAS1412_267,2021-04-24,13.9343235,36.470495,0.983000000000004
SAS1412_268,2021-04-25,13.7543235,36.87589,0.992999999999995
SAS1412_269,2021-04-26,13.8843235,36.807565,1.0
SAS1412_270,2021-04-27,13.9443235,36.616254999999995,1.0
SAS1412_271,2021-04-28,13.7843235,36.689135,0.9710000000000036
SAS1412_272,2021-04-29,13.6243235,36.853115,0.9959999999999952
SAS1412_273,2021-04-30,13.6143235,36.83033999999999,0.986000000000004
SAS1412_274,2021-05-01,13.5743235,36.91233,0.9410000000000024
SAS1412_275,2021-05-02,13.6043235,36.80300999999999,0.9249999999999972
SAS1412_276,2021-05-03,13.6143235,36.607145,0.9110000000000016
SAS1412_277,2021-05-04,13.7143235,36.848560000000006,0.9369999999999976
SAS1412_278,2021-05-05,13.7443235,36.825784999999996,0.9150000000000064
SAS1412_279,2021-05-06,13.7843235,36.898665,0.9560000000000032
SAS1412_280,2021-05-07,13.8743235,36.60259,0.9110000000000016
SAS1412_281,2021-05-08,13.9043235,36.588925,0.9410000000000024
SAS1412_282,2021-05-09,13.844323500000002,36.798455,0.9320000000000024
SAS1412_283,2021-05-10,13.7443235,36.64814,0.974000000000004
SAS1412_284,2021-05-11,13.7043235,36.588925,0.9909999999999995
SAS1412_285,2021-05-12,13.7143235,36.493269999999995,0.9669999999999987
SAS1412_286,2021-05-13,13.6843235,36.57526,0.974000000000004
SAS1412_287,2021-05-14,13.7343235,36.588925,0.9309999999999976
SAS1412_288,2021-05-15,13.7643235,36.488715,0.9129999999999968
SAS1412_289,2021-05-16,13.8543235,36.639030000000005,0.8850000000000051
SAS1412_290,2021-05-17,13.9443235,36.643584999999995,0.8649999999999949
SAS1412_291,2021-05-18,13.844323500000002,36.547929999999994,0.8840000000000003
SAS1412_292,2021-05-19,13.6843235,36.739239999999995,0.9180000000000064
SAS1412_293,2021-05-20,13.8043235,36.516045,0.9669999999999987
SAS1412_294,2021-05-21,14.0043235,36.716465,0.9249999999999972
SAS1412_295,2021-05-22,13.8943235,36.72557499999999,0.9050000000000012
SAS1412_296,2021-05-23,13.9343235,36.807565,0.9539999999999936
SAS1412_297,2021-05-24,13.7743235,36.607145,0.9609999999999984
SAS1412_298,2021-05-25,13.8743235,36.885000000000005,0.9369999999999976
SAS1412_299,2021-05-26,14.0443235,36.57070499999999,0.9519999999999984
SAS1412_300,2021-05-27,14.1443235,36.898665,0.9609999999999984
SAS1412_301,2021-05-28,14.1043235,36.488715,0.9609999999999984
SAS1412_302,2021-05-29,14.2143235,36.7028,0.9909999999999995
SAS1412_303,2021-05-30,14.0343235,36.816675,1.0
SAS1412_304,2021-05-31,13.9343235,36.625364999999995,1.0
SAS1412_305,2021-06-01,13.9243235,36.475049999999996,1.0
SAS1412_306,2021-06-02,13.9543235,36.7939,0.965999999999994
SAS1412_307,2021-06-03,13.8843235,36.65724999999999,0.9429999999999976
SAS1412_308,2021-06-04,13.8543235,36.58436999999999,0.9249999999999972
SAS1412_309,2021-06-05,13.8843235,36.493269999999995,0.929000000000002
SAS1412_310,2021-06-06,13.9443235,36.771125,0.9479999999999932
SAS1412_311,2021-06-07,14.1043235,36.461385,0.9839999999999948
SAS1412_312,2021-06-08,13.9143235,36.76657,0.9680000000000036
SAS1412_313,2021-06-09,13.8343235,36.5206,0.9339999999999976
SAS1412_314,2021-06-10,13.9043235,36.49782499999999,0.9069999999999964
SAS1412_315,2021-06-11,14.0843235,36.607145,0.8659999999999997
SAS1412_316,2021-06-12,14.1043235,36.470495,0.8829999999999956
SAS1412_317,2021-06-13,14.1143235,36.907775,0.8900000000000008
SAS1412_318,2021-06-14,13.9843235,36.49782499999999,0.8539999999999992
SAS1412_319,2021-06-15,13.8343235,36.680025,0.8619999999999948
SAS1412_320,2021-06-16,13.9743235,36.83033999999999,0.8659999999999997
SAS1412_321,2021-06-17,14.0543235,36.588925,0.8790000000000049
SAS1412_322,2021-06-18,14.1943235,36.461385,0.9110000000000016
SAS1412_323,2021-06-19,14.1443235,36.49782499999999,0.9330000000000068
SAS1412_324,2021-06-20,14.2043235,36.543375,0.9509999999999936
SAS1412_325,2021-06-21,14.2143235,36.543375,0.9719999999999944
SAS1412_326,2021-06-22,14.0143235,36.798455,0.9719999999999944
SAS1412_327,2021-06-23,14.1443235,36.607145,0.9819999999999992
SAS1412_328,2021-06-24,14.1343235,36.66636,1.0
SAS1412_329,2021-06-25,14.0343235,36.670914999999994,1.0
SAS1412_330,2021-06-26,14.1843235,36.862224999999995,1.0
SAS1412_331,2021-06-27,14.1643235,36.52971,0.9890000000000044
SAS1412_332,2021-06-28,14.0043235,36.57070499999999,1.0
SAS1412_333,2021-06-29,14.1543235,36.771125,1.0
SAS1412_334,2021-06-30,14.0543235,36.807565,0.997
SAS1412_335,2021-07-01,14.2243235,36.74379499999999,0.9839999999999948
SAS1412_336,2021-07-02,14.1543235,36.670914999999994,0.992999999999995
SAS1412_337,2021-07-03,14.2243235,36.789345,1.0
SAS1412_338,2021-07-04,14.2143235,36.689135,0.986000000000004
SAS1412_339,2021-07-05,14.1943235,36.885000000000005,0.9620000000000032
SAS1412_340,2021-07-06,14.1943235,36.780235000000005,0.9680000000000036
SAS1412_341,2021-07-07,14.1743235,36.807565,0.9620000000000032
SAS1412_342,2021-07-08,14.0443235,36.74379499999999,0.997
SAS1412_343,2021-07-09,14.0143235,36.561595,1.0
SAS1412_344,2021-07-10,14.0643235,36.506935,1.0
SAS1412_345,2021-07-11,14.2343235,36.52971,0.9650000000000032
SAS1412_346,2021-07-12,14.1043235,36.898665,1.0
SAS1412_347,2021-07-13,13.9943235,36.661805,0.9879999999999995
SAS1412_348,2021-07-14,13.9943235,36.465939999999996,0.974000000000004
SAS1412_349,2021-07-15,13.8143235,36.534265000000005,0.9599999999999936
SAS1412_350,2021-07-16,13.6543235,36.86678,0.9240000000000064
SAS1412_351,2021-07-17,13.6343235,36.62992,0.968999999999994
SAS1412_352,2021-07-18,13.7343235,36.716465,0.9309999999999976
SAS1412_353,2021-07-19,13.5643235,36.579814999999996,0.977000000000004
SAS1412_354,2021-07-20,13.4743235,36.86678,0.9479999999999932
SAS1412_355,2021-07-21,13.3943235,36.625364999999995,0.980000000000004
SAS1412_356,2021-07-22,13.2943235,36.771125,1.0
SAS1412_357,2021-07-23,13.4443235,36.730129999999996,1.0
SAS1412_358,2021-07-24,13.4243235,36.844004999999996,1.0
SAS1412_359,2021-07-25,13.5443235,36.543375,1.0
SAS1412_360,2021-07-26,13.6343235,36.470495,1.0
SAS1412_361,2021-07-27,13.7443235,36.762015000000005,0.983000000000004
SAS1412_362,2021-07-28,13.6143235,36.5206,1.0
SAS1412_363,2021-07-29,13.6843235,36.62992,0.962999999999994
SAS1412_364,2021-07-30,13.6843235,36.661805,0.9509999999999936
SAS1412_365,2021-07-31,13.6043235,36.579814999999996,0.9200000000000016
SAS1412_366,2021-08-01,13.5443235,36.598034999999996,0.9270000000000068
SAS1412_367,2021-08-02,13.4943235,36.62992,0.9270000000000068
SAS1412_368,2021-08-03,13.6343235,36.465939999999996,0.9680000000000036
SAS1412_369,2021-08-04,13.4843235,36.652695,0.9350000000000024
SAS1412_370,2021-08-05,13.6543235,36.721019999999996,0.9519999999999984
SAS1412_371,2021-08-06,13.844323500000002,36.871335,0.9779999999999944
SAS1412_372,2021-08-07,13.8243235,36.625364999999995,0.9380000000000024
SAS1412_373,2021-08-08,13.8143235,36.762015000000005,0.986000000000004
SAS1412_374,2021-08-09,13.9543235,36.62992,0.9639999999999984
SAS1412_375,2021-08-10,13.9943235,36.834895,0.9710000000000036
SAS1412_376,2021-08-11,14.1443235,36.880445,0.9920000000000044
SAS1412_377,2021-08-12,14.1043235,36.91233,0.980000000000004
SAS1412_378,2021-08-13,14.1843235,36.45683,0.968999999999994
SAS1412_379,2021-08-14,14.1543235,36.82123,1.0
SAS1412_380,2021-08-15,14.1843235,36.880445,0.9789999999999992
SAS1412_381,2021-08-16,14.0543235,36.848560000000006,0.9599999999999936
SAS1412_382,2021-08-17,13.9943235,36.693690000000004,0.9509999999999936
SAS1412_383,2021-08-18,13.9443235,36.607145,0.9110000000000016
SAS1412_384,2021-08-19,14.0343235,36.757459999999995,0.9170000000000016
SAS1412_385,2021-08-20,13.9143235,36.66636,0.9039999999999964
SAS1412_386,2021-08-21,13.7843235,36.670914999999994,0.936000000000007
SAS1412_387,2021-08-22,13.6743235,36.77568,0.972999999999999
SAS1412_388,2021-08-23,13.5243235,36.739239999999995,0.9650000000000032
SAS1412_389,2021-08-24,13.4343235,36.561595,1.0
SAS1412_390,2021-08-25,13.4143235,36.488715,1.0
